GEOID,LAT,LONG,COUNTRY
48874,43.186449,-84.594937,US
48875,42.860813,-84.941448,US
48876,42.648423,-84.733104,US
48877,43.403734,-84.840802,US
48878,43.706095,-84.779858,US
48879,43.006704,-84.579248,US
48880,43.458864,-84.578359,US
48881,42.932743,-85.204349,US
48883,43.543727,-84.673886,US
48884,43.209843,-85.049208,US
48885,43.242912,-85.147939,US
48886,43.415719,-85.159692,US
48888,43.314815,-85.106068,US
48889,43.285072,-84.8069,US
48890,42.766873,-84.966363,US
48891,43.395354,-84.911507,US
48892,42.643735,-84.170035,US
48893,43.686552,-84.989883,US
48894,42.925563,-84.792902,US
48895,42.688915,-84.279784,US
48896,43.52125,-84.901015,US
48897,42.703898,-85.130349,US
48906,42.788027,-84.589435,US
48910,42.697056,-84.52504,US
48911,42.672858,-84.5734,US
48912,42.738361,-84.524017,US
48915,42.739959,-84.570887,US
48917,42.725239,-84.639542,US
48933,42.729373,-84.556242,US
49001,42.264543,-85.561545,US
49002,42.197202,-85.555543,US
49004,42.349081,-85.558418,US
49006,42.295385,-85.629061,US
49007,42.302591,-85.588193,US
49008,42.263643,-85.613247,US
49009,42.303617,-85.698025,US
49010,42.532965,-85.871134,US
49011,42.099005,-85.225472,US
49012,42.350751,-85.344597,US
49013,42.302382,-86.100335,US
49014,42.309994,-85.10697,US
49015,42.278204,-85.229231,US
49017,42.391685,-85.201106,US
49021,42.460434,-85.054743,US
49022,42.112591,-86.373377,US
49024,42.206513,-85.617997,US
49026,42.376862,-85.963435,US
49027,42.350328,-86.067386,US
49028,41.844036,-85.179964,US
49029,42.140731,-85.089143,US
49030,41.865948,-85.338879,US
49031,41.903528,-85.976781,US
49032,41.911488,-85.52287,US
49033,42.227502,-85.088714,US
49034,42.234273,-85.330521,US
49036,41.90548,-85.031277,US
49037,42.334561,-85.249172,US
49038,42.202822,-86.320868,US
49040,41.965926,-85.323248,US
49042,41.859375,-85.669395,US
49043,42.285992,-86.268503,US
49045,42.102102,-85.999123,US
49046,42.519178,-85.387984,US
49047,42.004654,-86.120706,US
49048,42.274268,-85.493081,US
49050,42.504302,-85.245704,US
49051,42.176669,-85.236608,US
49052,42.121199,-85.315221,US
49053,42.286125,-85.411396,US
49055,42.368474,-85.857813,US
49056,42.395243,-86.066041,US
49057,42.184475,-86.18301,US
49058,42.636422,-85.29969,US
49060,42.424345,-85.40485,US
49061,41.873542,-85.815243,US
49063,42.409875,-86.139682,US
49064,42.219819,-86.050128,US
49065,42.138273,-85.842108,US
49066,42.031263,-85.343516,US
49067,42.024172,-85.798766,US
49068,42.275694,-84.940816,US
49070,42.53933,-85.62939,US
49071,42.226439,-85.775518,US
49072,42.012663,-85.457739,US
49073,42.574928,-85.126192,US
49074,42.320279,-85.540318,US
49075,41.917513,-85.448603,US
49076,42.428635,-84.88033,US
49078,42.47251,-85.732849,US
49079,42.240155,-85.908075,US
49080,42.456426,-85.588337,US
49082,41.940929,-84.87654,US
49083,42.37811,-85.461128,US
49084,42.180349,-86.385082,US
49085,42.054277,-86.4626,US
49087,42.12458,-85.676226,US
49088,42.179736,-85.422562,US
49089,42.001176,-85.234458,US
49090,42.407427,-86.214544,US
49091,41.828331,-85.447929,US
49092,42.094284,-84.962983,US
49093,41.975744,-85.64701,US
49094,42.050304,-85.11357,US
49095,41.906366,-85.885593,US
49096,42.637069,-85.007259,US
49097,42.121971,-85.487442,US
49098,42.163885,-86.239986,US
49099,41.793262,-85.671752,US
49101,41.944405,-86.483407,US
49102,41.949226,-86.252076,US
49103,41.946299,-86.376474,US
49104,41.963527,-86.358893,US
49106,41.938283,-86.554765,US
49107,41.844909,-86.417637,US
49111,42.022699,-86.291132,US
49112,41.796034,-86.03054,US
49113,41.803262,-86.501365,US
49115,41.875274,-86.633858,US
49116,41.848108,-86.672121,US
49117,41.781671,-86.726836,US
49119,41.875946,-86.549234,US
49120,41.831896,-86.230837,US
49125,41.891899,-86.579425,US
49126,42.032522,-86.371812,US
49127,42.000088,-86.521741,US
49128,41.820406,-86.600497,US
49129,41.816107,-86.686432,US
49130,41.774422,-85.860349,US
49201,42.311764,-84.456172,US
49202,42.267179,-84.41085,US
49203,42.220698,-84.401859,US
49220,41.998622,-84.337415,US
49221,41.902354,-84.064698,US
49224,42.279617,-84.746876,US
49227,41.949776,-84.773057,US
49228,41.809023,-83.875598,US
49229,41.992104,-83.826482,US
49230,42.090395,-84.2173,US
49232,41.740366,-84.664597,US
49233,42.061765,-84.367016,US
49234,42.127037,-84.368713,US
49235,41.863913,-84.20092,US
49236,42.076033,-83.942349,US
49237,42.173248,-84.648128,US
49238,41.90223,-83.785596,US
49240,42.271975,-84.179743,US
49241,42.107843,-84.603335,US
49242,41.886298,-84.622698,US
49245,42.139366,-84.811584,US
49246,42.122922,-84.503513,US
49247,41.837616,-84.338261,US
49248,41.756481,-84.011322,US
49249,42.029334,-84.454755,US
49250,42.021736,-84.626224,US
49251,42.463459,-84.413194,US
49252,42.035237,-84.765398,US
49253,41.961543,-84.269284,US
49254,42.225629,-84.323633,US
49255,41.768259,-84.862872,US
49256,41.746804,-84.214469,US
49258,42.059989,-84.658414,US
49259,42.38293,-84.255748,US
49261,42.162684,-84.247,US
49262,41.963612,-84.46829,US
49263,42.158094,-84.182119,US
49264,42.446232,-84.555061,US
49265,42.006721,-84.175289,US
49266,41.83975,-84.546789,US
49267,41.757323,-83.719429,US
49268,41.868704,-83.929015,US
49269,42.288195,-84.580066,US
49270,41.873675,-83.680783,US
49271,41.831987,-84.453091,US
49272,42.394756,-84.351271,US
49274,41.846682,-84.759784,US
49276,41.794583,-83.776666,US
49277,42.388652,-84.469336,US
49279,41.779648,-84.104066,US
49282,42.03305,-84.400783,US
49283,42.20139,-84.556087,US
49284,42.382301,-84.690714,US
49285,42.463242,-84.210049,US
49286,42.009371,-83.930277,US
49287,42.02303,-84.073485,US
49288,41.733942,-84.429587,US
49289,41.771403,-84.107074,US
49301,42.973443,-85.476998,US
49302,42.821539,-85.402238,US
49303,43.271549,-85.860632,US
49304,43.907821,-85.872637,US
49305,43.752024,-85.151106,US
49306,43.074829,-85.565582,US
49307,43.697682,-85.482957,US
49309,43.759789,-85.876901,US
49310,43.513812,-85.04746,US
49312,43.686004,-85.783517,US
49315,42.80363,-85.741985,US
49316,42.793767,-85.550467,US
49318,43.227276,-85.820431,US
49319,43.230087,-85.528037,US
49320,43.755143,-85.287539,US
49321,43.073608,-85.681875,US
49322,43.355784,-85.351225,US
49323,42.728548,-85.790642,US
49325,42.760797,-85.301726,US
49326,43.253633,-85.317352,US
49327,43.323527,-85.845311,US
49328,42.63368,-85.758168,US
49329,43.4067,-85.494998,US
49330,43.241536,-85.736679,US
49331,42.950189,-85.351989,US
49332,43.620936,-85.241642,US
49333,42.695042,-85.463674,US
49335,42.746252,-85.66907,US
49336,43.508359,-85.435658,US
49337,43.423029,-85.718784,US
49338,43.771679,-85.602298,US
49339,43.331355,-85.496459,US
49340,43.61793,-85.110768,US
49341,43.124135,-85.490928,US
49342,43.690435,-85.315591,US
49343,43.299716,-85.526074,US
49344,42.589905,-85.591301,US
49345,43.153922,-85.70523,US
49346,43.594885,-85.421128,US
49347,43.312299,-85.345236,US
49348,42.685079,-85.610075,US
49349,43.575337,-85.748732,US
49401,42.977594,-85.958569,US
49402,43.94098,-86.018022,US
49403,43.140975,-85.857766,US
49404,43.063438,-85.952185,US
49405,43.907283,-86.189734,US
49406,42.64076,-86.210618,US
49408,42.571678,-86.116236,US
49409,43.080755,-86.218375,US
49410,44.027217,-86.148635,US
49411,44.114566,-86.256829,US
49412,43.470153,-85.946264,US
49415,43.150964,-86.114307,US
49417,43.009233,-86.152022,US
49418,42.878123,-85.767925,US
49419,42.676963,-85.979912,US
49420,43.719985,-86.282313,US
49421,43.599532,-86.069216,US
49423,42.739168,-86.084793,US
49424,42.832778,-86.130421,US
49425,43.450442,-86.110575,US
49426,42.863317,-85.887576,US
49428,42.920207,-85.835883,US
49430,43.012006,-85.900493,US
49431,43.964611,-86.409251,US
49434,42.770029,-86.20771,US
49435,43.024453,-85.835175,US
49436,43.687483,-86.46853,US
49437,43.463596,-86.384631,US
49440,43.23747,-86.253396,US
49441,43.179962,-86.286824,US
49442,43.241841,-86.135719,US
49443,43.222007,-86.241585,US
49444,43.177117,-86.199527,US
49445,43.292537,-86.293883,US
49446,43.539803,-86.378167,US
49448,43.094383,-86.071643,US
49449,43.793624,-86.388577,US
49450,42.477969,-86.075032,US
49451,43.213069,-85.967762,US
49452,43.514595,-86.254788,US
49453,42.661281,-86.178771,US
49454,43.946348,-86.285058,US
49455,43.610287,-86.378251,US
49456,43.091147,-86.206467,US
49457,43.351479,-86.145156,US
49458,43.948125,-86.114888,US
49459,43.736074,-86.095686,US
49460,42.932375,-86.151244,US
49461,43.37686,-86.331126,US
49464,42.844796,-85.984799,US
49503,42.96212,-85.659394,US
49504,42.981579,-85.7107,US
49505,42.996477,-85.637735,US
49506,42.945748,-85.613839,US
49507,42.930584,-85.655257,US
49508,42.872994,-85.628015,US
49509,42.897764,-85.693418,US
49512,42.880121,-85.553203,US
49519,42.895765,-85.71951,US
49525,43.022168,-85.592115,US
49534,42.964438,-85.787181,US
49544,43.038932,-85.74657,US
49546,42.93291,-85.535868,US
49548,42.867826,-85.662972,US
49601,44.242697,-85.539922,US
49611,44.979986,-84.978744,US
49612,44.863464,-85.224922,US
49613,44.50612,-86.206892,US
49614,44.445628,-86.111686,US
49615,44.964551,-85.206629,US
49616,44.579933,-86.090298,US
49617,44.641515,-86.032239,US
49618,44.302589,-85.590049,US
49619,44.293058,-85.991212,US
49620,44.516271,-85.686369,US
49621,44.857781,-85.76991,US
49622,45.075064,-85.267082,US
49623,43.908889,-85.691816,US
49625,44.43274,-85.858343,US
49626,44.242823,-86.292548,US
49627,45.112422,-85.358744,US
49628,44.620998,-86.234097,US
49629,44.918988,-85.390286,US
49630,44.840524,-86.046492,US
49631,43.916915,-85.259288,US
49632,44.239007,-84.967889,US
49633,44.562155,-85.185029,US
49634,44.214721,-86.288768,US
49635,44.625614,-86.193112,US
49636,44.891248,-85.964596,US
49637,44.636211,-85.71054,US
49638,44.286973,-85.755675,US
49639,43.84701,-85.408527,US
49640,44.724471,-86.04736,US
49642,43.904253,-85.783959,US
49643,44.639738,-85.828944,US
49644,44.111533,-85.917804,US
49645,44.372119,-86.025418,US
49646,44.719997,-85.036456,US
49648,44.997686,-85.338808,US
49649,44.563366,-85.525438,US
49650,44.739836,-85.887151,US
49651,44.398984,-85.106294,US
49653,44.973631,-85.723949,US
49654,45.009769,-86.136299,US
49655,44.024932,-85.43205,US
49656,44.055606,-85.697482,US
49657,44.215267,-85.183625,US
49659,44.905563,-85.034174,US
49660,44.233751,-86.210649,US
49663,44.42336,-85.393573,US
49664,44.887981,-85.898639,US
49665,44.100372,-85.132049,US
49667,44.345956,-84.931109,US
49668,44.40184,-85.713277,US
49670,45.119283,-85.619724,US
49674,45.047907,-85.591578,US
49675,44.384164,-86.225376,US
49676,44.843437,-85.294433,US
49677,43.896335,-85.53535,US
49679,43.878375,-85.158857,US
49680,44.648125,-85.241466,US
49682,44.988312,-85.647337,US
49683,44.540521,-85.926894,US
49684,44.762372,-85.685156,US
49685,44.699632,-85.700684,US
49686,44.849403,-85.542616,US
49688,44.126516,-85.440211,US
49689,44.211072,-85.910757,US
49690,44.784314,-85.394673,US
49696,44.674376,-85.487113,US
49701,45.741789,-84.740904,US
49705,45.348552,-84.463353,US
49706,45.438274,-84.779397,US
49707,45.094306,-83.476214,US
49709,45.043661,-84.171382,US
49710,46.276096,-84.176734,US
49712,45.21121,-85.010975,US
49713,45.220839,-84.845493,US
49715,46.401119,-84.6925,US
49716,45.509448,-84.749886,US
49717,45.425791,-84.687367,US
49718,45.716626,-84.843092,US
49719,45.990618,-84.322321,US
49720,45.280509,-85.245046,US
49721,45.574179,-84.455446,US
49722,45.420846,-84.865106,US
49724,46.32764,-84.390112,US
49725,45.985831,-83.989467,US
49726,46.003738,-83.615219,US
49727,45.137651,-85.108962,US
49728,46.386704,-85.024763,US
49729,45.163731,-85.292999,US
49730,45.044019,-84.867522,US
49733,44.794071,-84.730562,US
49735,44.998087,-84.670164,US
49736,46.087784,-84.138358,US
49738,44.692289,-84.595113,US
49740,45.521875,-84.990777,US
49743,45.266958,-83.893364,US
49744,44.993123,-83.657097,US
49745,46.021302,-84.528114,US
49746,45.062987,-83.951062,US
49747,44.835571,-83.629725,US
49748,46.372259,-85.16574,US
49749,45.422081,-84.584616,US
49751,44.982838,-84.430167,US
49752,46.263933,-84.417596,US
49753,45.017332,-83.777063,US
49755,45.643275,-84.827509,US
49756,44.814691,-84.275815,US
49757,45.860184,-84.625834,US
49759,45.417476,-84.096086,US
49760,46.047891,-84.847153,US
49762,46.116086,-85.28474,US
49764,45.423537,-84.82824,US
49765,45.338306,-84.25917,US
49766,44.908297,-83.432043,US
49768,46.639554,-85.118081,US
49769,45.570812,-84.861754,US
49770,45.331202,-84.897145,US
49774,46.165835,-84.298661,US
49775,45.770763,-84.477959,US
49776,45.232202,-83.680373,US
49777,45.285818,-83.479655,US
49779,45.394382,-83.84441,US
49780,46.209089,-84.686118,US
49781,45.948137,-84.765522,US
49782,45.618554,-85.543684,US
49783,46.416901,-84.289054,US
49784,46.257681,-84.454857,US
49788,46.264324,-84.469852,US
49791,45.481006,-84.599373,US
49793,46.214575,-85.047394,US
49795,45.160679,-84.579688,US
49796,45.272213,-84.948286,US
49799,45.262433,-84.580375,US
49801,45.927171,-88.015827,US
49802,45.800591,-88.082227,US
49805,47.360611,-88.402488,US
49806,46.452414,-86.901161,US
49807,45.699232,-87.293231,US
49808,46.823114,-87.85267,US
49812,45.591632,-87.50312,US
49814,46.568034,-87.953816,US
49815,46.188604,-87.946546,US
49816,46.278851,-86.909361,US
49817,45.949333,-86.504514,US
49818,45.982363,-87.349348,US
49820,46.19009,-85.654163,US
49821,45.520277,-87.619709,US
49822,46.433521,-87.024586,US
49825,46.357811,-86.972916,US
49826,46.323306,-87.052838,US
49827,46.180664,-85.530449,US
49829,45.774101,-87.13629,US
49831,46.056687,-87.729011,US
49833,46.268336,-87.294628,US
49834,45.969351,-87.705351,US
49835,45.735776,-86.562598,US
49836,46.201987,-85.903336,US
49837,45.868678,-87.079109,US
49838,46.031895,-85.737398,US
49839,46.59846,-86.146442,US
49840,46.174564,-86.054633,US
49841,46.26711,-87.499647,US
49847,45.704676,-87.636201,US
49848,45.379216,-87.635741,US
49849,46.42568,-87.771426,US
49852,45.786249,-87.816777,US
49853,46.368293,-85.750902,US
49854,46.076172,-86.345803,US
49855,46.561069,-87.451418,US
49858,45.222109,-87.548174,US
49861,46.568669,-88.1754,US
49862,46.398696,-86.727185,US
49863,45.61294,-87.551681,US
49864,45.841522,-86.650397,US
49866,46.415937,-87.584762,US
49868,46.510988,-85.517552,US
49870,45.867201,-87.878923,US
49871,46.424714,-87.538923,US
49872,46.018233,-87.082192,US
49873,45.826699,-87.486662,US
49874,45.753538,-87.468889,US
49876,45.802174,-87.977377,US
49877,46.158926,-87.712237,US
49878,45.946742,-86.87753,US
49879,46.340347,-88.064585,US
49880,46.111059,-87.222303,US
49881,46.07322,-88.047262,US
49883,46.410608,-86.007868,US
49884,46.41592,-86.356975,US
49885,46.33805,-87.19832,US
49886,45.6975,-87.494034,US
49887,45.392007,-87.731587,US
49891,46.217271,-87.015008,US
49892,45.776825,-87.792363,US
49893,45.297038,-87.605155,US
49894,45.782823,-87.076331,US
49895,46.171321,-86.661791,US
49896,45.688568,-87.388865,US
49901,47.292699,-88.392601,US
49902,46.051168,-88.376162,US
49903,46.337193,-88.482608,US
49905,47.110078,-88.707654,US
49908,46.758152,-88.563278,US
49910,46.629711,-89.531354,US
49911,46.498953,-90.057516,US
49912,46.496716,-89.194224,US
49913,47.238859,-88.451579,US
49915,46.064638,-88.627095,US
49916,46.984094,-88.586325,US
49917,47.281359,-88.359132,US
49918,47.439583,-87.829749,US
49919,46.514745,-88.434927,US
49920,46.138161,-88.30225,US
49921,47.091218,-88.57971,US
49922,47.124404,-88.489531,US
49925,46.544419,-89.374684,US
49927,46.03306,-88.547007,US
49929,46.798725,-89.09564,US
49930,47.202985,-88.576295,US
49931,47.184793,-88.640831,US
49934,47.165644,-88.439092,US
49935,46.175587,-88.752156,US
49938,46.525851,-90.130358,US
49942,47.260732,-88.41655,US
49945,47.148165,-88.337092,US
49946,46.727817,-88.332527,US
49947,46.412734,-89.606815,US
49948,46.752182,-88.998266,US
49950,47.386318,-88.133741,US
49952,46.701362,-88.784945,US
49953,46.785658,-89.42686,US
49955,47.006294,-88.694822,US
49958,46.815468,-88.662927,US
49959,46.469886,-89.998077,US
49960,46.711853,-89.258371,US
49961,46.449553,-88.702147,US
49962,46.839281,-88.131113,US
49963,47.048942,-88.639995,US
49965,46.955096,-88.859543,US
49967,46.506508,-88.966362,US
49968,46.502982,-89.889607,US
49969,46.251655,-89.210723,US
49970,46.522947,-88.600492,US
49971,46.710437,-89.628683,US
50001,41.353473,-93.438843,US
50002,41.514826,-94.648337,US
50003,41.611473,-94.043043,US
50005,42.131988,-93.034602,US
50006,42.508397,-93.401965,US
50007,41.803653,-93.600427,US
50008,40.672937,-93.386227,US
50009,41.643423,-93.459703,US
50010,42.030826,-93.5883,US
50012,42.029706,-93.650496,US
50013,42.014905,-93.657814,US
50014,42.046724,-93.69462,US
50020,41.426792,-94.749885,US
50021,41.724292,-93.565308,US
50022,41.416276,-95.006341,US
50023,41.726385,-93.630506,US
50025,41.756245,-94.920368,US
50026,41.858226,-94.449565,US
50027,41.482051,-92.469368,US
50028,41.80691,-93.154284,US
50029,41.828956,-94.555933,US
50031,42.038807,-94.140029,US
50032,41.665911,-93.542852,US
50033,41.360409,-93.794244,US
50034,42.543259,-93.646783,US
50035,41.723893,-93.45792,US
50036,42.085446,-93.849635,US
50038,41.524809,-93.903096,US
50039,41.829925,-94.014887,US
50040,42.17363,-94.101233,US
50041,42.634332,-93.246598,US
50042,41.533745,-94.905323,US
50044,41.203526,-92.905256,US
50046,41.88822,-93.51858,US
50047,41.475055,-93.467269,US
50048,41.512457,-94.520058,US
50049,41.034435,-93.295422,US
50050,42.158973,-94.503593,US
50051,42.135392,-93.141399,US
50052,40.643287,-93.44438,US
50054,41.688289,-93.231789,US
50055,41.884636,-93.2801,US
50056,42.020712,-93.296127,US
50057,41.179914,-93.134256,US
50058,41.855648,-94.691064,US
50060,40.755224,-93.319639,US
50061,41.475941,-93.79773,US
50062,41.235464,-93.244965,US
50063,41.696196,-93.940094,US
50064,42.103878,-94.223102,US
50065,40.611611,-93.774335,US
50066,41.798081,-94.233396,US
50067,40.692682,-93.882672,US
50068,40.947993,-93.466251,US
50069,41.521057,-94.02988,US
50070,41.445537,-94.232632,US
50071,42.64863,-93.504909,US
50072,41.471219,-94.122983,US
50073,41.792132,-93.523971,US
50074,40.865931,-94.080133,US
50075,42.325164,-93.564882,US
50076,41.592177,-94.841945,US
50078,41.938595,-92.862908,US
50101,42.667138,-93.634216,US
50102,42.245542,-93.400194,US
50103,40.79512,-93.609144,US
50104,41.494607,-92.388406,US
50105,42.117512,-93.639111,US
50106,41.881076,-92.805779,US
50107,42.036497,-94.219014,US
50108,40.824741,-93.965521,US
50109,41.77088,-93.800631,US
50110,41.844205,-94.986027,US
50111,41.691918,-93.80184,US
50112,41.7334,-92.712678,US
50115,41.68324,-94.561556,US
50116,41.178106,-92.982479,US
50117,41.679966,-94.790568,US
50118,41.459792,-93.378688,US
50119,41.313063,-92.939705,US
50120,41.933763,-92.982814,US
50122,42.298821,-93.307758,US
50123,40.833825,-93.513815,US
50124,41.885132,-93.604447,US
50125,41.335185,-93.584634,US
50126,42.510523,-93.255315,US
50127,41.781222,-93.211283,US
50128,41.855589,-94.300236,US
50129,42.013286,-94.376733,US
50130,42.303386,-93.669228,US
50131,41.696757,-93.720808,US
50132,42.393932,-93.682569,US
50133,40.718438,-94.081953,US
50134,41.939909,-93.674312,US
50135,41.745394,-92.896044,US
50136,41.469501,-92.292764,US
50137,41.609715,-92.921578,US
50138,41.302889,-93.107738,US
50139,41.194195,-93.358181,US
50140,40.634105,-93.993343,US
50141,41.867559,-92.949711,US
50142,42.005555,-92.77582,US
50143,41.341836,-92.804656,US
50144,40.733083,-93.737338,US
50145,41.203854,-93.485143,US
50146,41.680415,-94.249054,US
50147,40.617696,-93.54772,US
50148,42.181458,-92.995665,US
50149,41.149663,-94.095295,US
50150,41.125508,-92.975192,US
50151,41.078785,-93.488791,US
50152,41.968734,-93.817643,US
50153,41.573898,-92.80701,US
50154,42.176263,-93.390727,US
50155,41.211018,-94.199353,US
50156,41.89831,-93.801235,US
50157,41.740075,-92.563309,US
50158,42.049806,-92.900739,US
50160,41.373858,-93.738701,US
50161,41.842298,-93.396907,US
50162,41.928305,-93.062875,US
50163,41.222284,-93.241041,US
50164,41.499934,-94.433324,US
50165,40.850773,-93.308462,US
50166,41.282835,-93.431036,US
50167,41.745257,-94.049388,US
50168,41.788361,-93.278546,US
50169,41.655261,-93.352352,US
50170,41.529996,-93.116478,US
50171,41.583936,-92.525423,US
50173,41.964658,-92.713479,US
50174,41.033707,-93.982304,US
50201,42.033498,-93.444377,US
50206,42.245665,-93.202336,US
50207,41.431966,-92.63754,US
50208,41.710803,-93.039775,US
50210,41.195043,-93.698287,US
50211,41.455167,-93.705815,US
50212,42.036562,-94.066162,US
50213,41.033119,-93.764729,US
50214,41.469319,-93.055697,US
50216,41.697256,-94.354815,US
50217,42.183786,-94.251812,US
50218,41.348429,-93.877528,US
50219,41.420701,-92.896694,US
50220,41.836423,-94.121285,US
50222,41.215853,-93.959592,US
50223,42.173721,-94.037815,US
50225,41.381174,-93.274594,US
50226,41.796243,-93.701974,US
50227,42.593886,-93.428181,US
50228,41.568861,-93.245318,US
50229,41.379081,-93.775073,US
50230,42.303248,-93.453417,US
50231,42.237649,-93.602568,US
50232,41.556725,-92.96972,US
50233,41.612204,-94.210956,US
50234,41.887962,-93.181347,US
50235,41.931785,-94.224912,US
50236,42.178399,-93.49039,US
50237,41.545198,-93.370962,US
50238,40.963784,-93.182607,US
50239,42.142774,-93.202933,US
50240,41.29709,-93.793028,US
50241,41.307698,-93.733845,US
50242,41.561039,-92.693756,US
50243,41.864564,-93.696739,US
50244,41.850801,-93.651217,US
50246,42.288957,-93.781362,US
50247,42.01809,-93.166386,US
50248,42.191221,-93.614392,US
50249,42.275278,-93.903159,US
50250,41.482226,-94.347153,US
50251,41.56694,-92.869363,US
50252,41.456512,-93.319813,US
50254,40.991218,-94.059403,US
50255,41.455931,-92.332086,US
50256,41.259706,-92.905272,US
50257,41.183465,-93.862605,US
50258,42.224136,-93.073131,US
50261,41.474943,-93.921017,US
50262,40.862401,-93.819055,US
50263,41.604176,-93.879689,US
50264,40.892216,-93.709914,US
50265,41.542743,-93.751089,US
50266,41.562678,-93.814626,US
50268,41.406996,-92.361709,US
50269,42.264454,-93.010632,US
50271,42.484402,-93.544889,US
50272,41.088096,-93.256842,US
50273,41.326464,-94.049041,US
50274,41.383348,-94.860975,US
50275,41.043716,-93.588523,US
50276,41.86006,-93.922601,US
50277,41.779659,-94.341008,US
50278,42.155575,-93.30116,US
50309,41.584192,-93.621998,US
50310,41.627582,-93.67266,US
50311,41.60098,-93.673379,US
50312,41.576832,-93.682094,US
50313,41.656895,-93.62454,US
50314,41.604964,-93.6312,US
50315,41.545367,-93.619184,US
50316,41.608629,-93.599579,US
50317,41.618131,-93.549374,US
50319,41.591141,-93.602996,US
50320,41.531043,-93.572356,US
50321,41.534555,-93.662444,US
50322,41.634164,-93.73436,US
50323,41.635557,-93.818504,US
50324,41.604709,-93.712724,US
50325,41.613586,-93.799124,US
50327,41.586369,-93.487707,US
50401,43.154082,-93.199836,US
50420,42.806197,-93.45679,US
50421,42.842924,-93.623061,US
50423,43.118278,-93.814497,US
50424,43.403289,-93.941777,US
50426,43.415119,-93.017244,US
50427,42.835528,-93.221176,US
50428,43.14002,-93.390941,US
50430,42.977287,-93.956552,US
50431,42.736478,-93.369881,US
50432,43.223981,-93.797899,US
50433,42.928492,-93.047736,US
50434,43.257488,-93.448583,US
50435,43.157531,-92.76881,US
50436,43.259173,-93.685778,US
50438,43.111533,-93.618639,US
50439,42.944717,-93.626339,US
50440,43.332205,-93.068989,US
50441,42.739747,-93.220628,US
50444,43.297226,-93.38363,US
50446,43.333798,-93.449821,US
50447,42.931173,-93.798345,US
50448,43.349938,-93.240534,US
50449,43.002467,-93.547142,US
50450,43.421201,-93.522214,US
50451,43.377524,-94.091461,US
50452,42.781073,-93.367342,US
50453,43.363364,-93.64742,US
50454,43.385059,-92.739334,US
50455,43.456953,-92.649842,US
50456,43.291262,-93.216049,US
50457,42.914178,-93.492797,US
50458,43.15877,-93.012028,US
50459,43.457469,-93.250502,US
50460,43.22594,-92.690218,US
50461,43.306168,-92.818741,US
50464,43.251357,-93.076507,US
50465,43.487021,-93.910562,US
50466,43.386853,-92.538439,US
50467,43.209092,-93.066238,US
50468,43.032234,-92.947134,US
50469,42.999343,-93.197104,US
50470,42.746528,-93.553756,US
50471,43.164821,-92.878354,US
50472,43.406746,-92.935316,US
50473,43.465984,-93.666682,US
50475,42.882208,-93.214017,US
50476,43.446804,-92.764052,US
50477,42.987396,-93.327325,US
50478,43.407488,-93.783601,US
50479,42.941186,-93.408191,US
50480,43.250367,-94.058607,US
50482,43.124799,-93.48465,US
50483,43.111708,-93.997206,US
50484,43.23826,-93.906492,US
50501,42.49164,-94.187122,US
50510,42.759296,-94.985603,US
50511,43.07508,-94.219197,US
50514,43.415156,-94.47241,US
50515,43.017181,-94.886111,US
50516,42.623973,-94.136853,US
50517,43.305294,-94.234287,US
50518,42.512127,-94.382397,US
50519,42.903123,-94.265426,US
50520,42.80919,-94.397929,US
50521,42.346223,-94.102821,US
50522,43.185624,-94.185759,US
50523,42.367792,-94.293563,US
50524,42.594247,-94.358612,US
50525,42.736483,-93.747336,US
50527,42.969211,-94.792264,US
50528,43.137123,-94.540229,US
50529,42.722185,-94.200983,US
50530,42.270278,-94.039589,US
50531,43.454085,-94.609753,US
50532,42.460334,-94.000746,US
50533,42.652494,-93.9111,US
50535,42.452741,-95.164045,US
50536,43.117413,-94.695427,US
50538,42.283905,-94.431873,US
50539,43.235365,-94.418488,US
50540,42.59835,-94.839981,US
50541,42.710228,-94.452387,US
50542,42.782976,-93.942692,US
50543,42.274325,-94.306668,US
50544,42.253675,-94.170419,US
50545,42.797396,-94.080863,US
50546,42.843735,-94.708078,US
50548,42.71368,-94.222776,US
50551,42.482417,-94.754854,US
50552,42.456379,-94.460691,US
50554,42.845822,-94.83994,US
50556,43.45522,-94.196646,US
50557,42.360729,-94.043692,US
50558,42.861277,-94.16377,US
50559,43.209075,-94.324743,US
50560,42.955794,-94.104296,US
50561,42.417707,-94.850759,US
50562,42.961574,-94.64173,US
50563,42.527834,-94.525043,US
50565,42.857398,-95.000842,US
50566,42.43777,-94.323652,US
50567,42.523753,-95.08084,US
50568,42.632967,-95.003877,US
50569,42.403518,-94.13447,US
50570,42.895475,-94.367016,US
50571,42.634857,-94.580585,US
50573,42.876796,-94.622557,US
50574,42.718938,-94.699661,US
50575,42.558799,-94.70064,US
50576,42.802696,-95.17725,US
50577,42.857719,-93.979052,US
50578,43.306502,-94.549559,US
50579,42.393763,-94.634162,US
50581,42.842996,-94.549778,US
50582,42.792689,-94.294103,US
50583,42.432773,-94.985626,US
50585,42.91753,-95.141865,US
50586,42.41186,-94.425556,US
50588,42.654596,-95.161555,US
50590,43.406735,-94.304136,US
50591,42.676819,-94.054783,US
50592,42.729257,-95.183407,US
50593,42.657988,-94.898247,US
